id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language
963,The Maltese Falcon,7.728,1497,Released,18/10/1941,1772000,100,False,375000,tt0033870,en
76617,Texas Chainsaw 3D,5.445,1496,Released,3/01/2013,47340586,92,False,10000000,tt1572315,en
287424,Maggie,5.365,1496,Released,8/05/2015,187112,95,False,4000000,tt1881002,en
746,The Last Emperor,7.624,1495,Released,4/10/1987,43984230,163,False,23000000,tt0093389,en
736526,Troll,6.689,1494,Released,1/12/2022,0,104,False,0,tt11116912,no
103332,Ruby Sparks,7.108,1493,Released,25/07/2012,9128263,104,False,8000000,tt1839492,en
55420,Another Earth,6.708,1491,Released,22/07/2011,1938783,92,False,100000,tt1549572,en
152747,All Is Lost,6.6,1491,Released,23/08/2013,6108720,106,False,9000000,tt2017038,en
1639,Speed 2: Cruise Control,4.565,1491,Released,13/06/1997,164508066,125,False,160000000,tt0120179,en
11017,Billy Madison,6.185,1491,Released,10/02/1995,26488734,90,False,10000000,tt0112508,en
7516,Smokin' Aces,6.474,1490,Released,9/12/2006,57103895,109,False,17000000,tt0475394,en
252838,The Wedding Ringer,6.488,1490,Released,16/01/2015,79799880,101,False,23000000,tt0884732,en
80389,Get the Gringo,6.533,1489,Released,15/03/2012,0,96,False,35000000,tt1567609,en
1883,Malcolm X,7.54,1489,Released,18/11/1992,48169908,202,False,34000000,tt0104797,en
334524,Gold,6.602,1489,Released,3/02/2016,14880939,121,False,20000000,tt1800302,en
9038,The Heartbreak Kid,5.707,1486,Released,5/10/2007,127766650,116,False,60000000,tt0408839,en
2026,Hostage,6.343,1485,Released,10/03/2005,77944725,113,False,52000000,tt0340163,en
724089,Gabriel's Inferno: Part II,8.424,1484,Released,31/07/2020,0,105,False,0,tt13535454,en
379,Miller's Crossing,7.452,1484,Released,21/09/1990,5080409,115,False,14000000,tt0100150,en
86837,Amour,7.769,1483,Released,20/09/2012,29844753,127,False,8900000,tt1602620,fr
511785,Alex Strangelove,6.58,1483,Released,16/04/2018,0,99,False,0,tt5688996,en
9559,A Perfect World,7.47,1482,Released,24/11/1993,135130999,138,False,30000000,tt0107808,en
77883,The Possession,6.028,1482,Released,30/08/2012,85446075,92,False,14000000,tt0431021,en
614,Wild Strawberries,8.134,1480,Released,26/12/1957,0,91,False,0,tt0050986,sv
11371,The Score,6.695,1480,Released,13/07/2001,113579918,124,False,68000000,tt0227445,en
722778,The Hand of God,7.602,1480,Released,24/11/2021,0,130,False,0,tt12680684,it
716612,Spencer,6.858,1475,Released,4/11/2021,14000000,117,False,18000000,tt12536294,en
1407,La Vie en Rose,7.446,1475,Released,14/02/2007,86274793,140,False,25000000,tt0450188,fr
10033,Just Friends,6.169,1474,Released,23/11/2005,50817508,96,False,0,tt0433400,en
4349,The Kingdom,6.682,1474,Released,22/08/2007,86658558,110,False,70000000,tt0431197,en
294016,Trumbo,7.158,1474,Released,27/10/2015,8235661,124,False,15000000,tt3203606,en
9427,The Full Monty,6.99,1473,Released,13/08/1997,257850122,91,False,3500000,tt0119164,en
11675,Halloween H20: 20 Years Later,6.022,1473,Released,5/08/1998,75000000,86,False,17000000,tt0120694,en
221,Rebel Without a Cause,7.531,1473,Released,27/10/1955,4500000,111,False,1500000,tt0048545,en
4550,Lady Vengeance,7.554,1472,Released,29/07/2005,23803308,115,False,0,tt0451094,ko
227973,The Peanuts Movie,6.866,1471,Released,5/11/2015,246233113,88,False,99000000,tt2452042,en
205321,Sharknado,3.913,1471,Released,11/07/2013,0,86,False,1000000,tt2724064,en
9675,Sideways,7.089,1471,Released,22/10/2004,109502303,127,False,16000000,tt0375063,en
65759,Happy Feet Two,6.118,1471,Released,17/11/2011,150406466,100,False,130000000,tt1402488,en
1632,Mississippi Burning,7.672,1470,Released,8/12/1988,34604000,128,False,15000000,tt0095647,en
9281,Witness,7.068,1469,Released,8/02/1985,68706993,112,False,12000000,tt0090329,en
9833,The Phantom of the Opera,7.262,1469,Released,8/12/2004,154648887,143,False,70000000,tt0293508,en
11023,Thirteen,6.586,1467,Released,20/08/2003,0,100,False,2000000,tt0328538,en
43641,Superman/Shazam!: The Return of Black Adam,7.1,1467,Released,16/11/2010,0,25,False,0,tt1701223,en
11565,Big Momma's House 2,5.741,1467,Released,26/01/2006,138259062,99,False,40000000,tt0421729,en
2654,In the Mouth of Madness,7.216,1465,Released,3/02/1995,8946600,95,False,8000000,tt0113409,en
10679,Iron Sky,5.69,1465,Released,4/04/2012,10109659,93,False,7500000,tt1034314,en
800815,The Pale Blue Eye,6.901,1464,Released,22/12/2022,0,130,False,72000000,tt14138650,en
93856,Chernobyl Diaries,5.243,1463,Released,24/05/2012,38390020,88,False,1000000,tt1991245,en
5516,The Ladykillers,6.122,1463,Released,25/03/2004,76700000,104,False,35000000,tt0335245,en
11351,Jeepers Creepers 2,6.114,1463,Released,8/08/2003,63102666,104,False,17000000,tt0301470,en
10153,Sphere,6.087,1463,Released,13/02/1998,37020277,134,False,80000000,tt0120184,en
40662,Batman: Under the Red Hood,7.75,1461,Released,27/07/2010,6629178,75,False,0,tt1569923,en
8689,Cannibal Holocaust,6.309,1460,Released,7/02/1980,0,96,False,100000,tt0078935,it
763,Braindead,7.398,1460,Released,13/08/1992,242623,103,False,3000000,tt0103873,en
48034,Little White Lies,7.122,1460,Released,20/10/2010,48531470,154,False,25000000,tt1440232,fr
9550,House of Flying Daggers,7.269,1459,Released,19/05/2004,92863945,119,False,15000000,tt0385004,zh
9348,Species,5.942,1459,Released,7/07/1995,113374103,108,False,35000000,tt0114508,en
11336,The Dead Zone,7.014,1458,Released,21/10/1983,20766616,103,False,10000000,tt0085407,en
642885,Hocus Pocus 2,7.338,1458,Released,30/09/2022,0,107,False,30000000,tt11909878,en
9725,Friday the 13th Part 2,6.146,1458,Released,1/05/1981,21722776,86,False,1250000,tt0082418,en
123025,Batman: The Dark Knight Returns, Part 1,7.737,1457,Released,21/08/2012,0,76,/1YaG52CwGY3pKh76OBlwX0ymncg.jpg,,tt2313197
483,Wild at Heart,7.04,1456,Released,17/08/1990,14560247,125,False,9500000,tt0100935,en
11081,Taking Lives,6.377,1455,Released,19/03/2004,65470529,103,False,45000000,tt0364045,en
617505,Hubie Halloween,5.958,1455,Released,7/10/2020,0,103,False,14000000,tt10682266,en
61012,Silent Hill: Revelation 3D,5.456,1455,Released,10/10/2012,55362705,94,False,20000000,tt0938330,en
60747,Red Dawn,5.659,1454,Released,15/03/2012,44806783,93,False,65000000,tt1234719,en
208134,Jackass Presents: Bad Grandpa,6.1,1454,Released,22/10/2013,151831537,92,False,15000000,tt3063516,en
2291,Jacob's Ladder,7.358,1452,Released,2/11/1990,26118851,113,False,25000000,tt0099871,en
846,The X Files,6.84,1451,Released,19/06/1998,189198313,121,False,66000000,tt0120902,en
44244,Camp Rock 2: The Final Jam,6.329,1451,Released,17/09/2010,0,98,False,0,tt1252380,en
9869,Patriot Games,6.675,1450,Released,4/06/1992,178051587,117,False,45000000,tt0105112,en
11096,Hide and Seek,6.335,1450,Released,27/01/2005,127369981,101,False,30000000,tt0382077,en
512895,Lady and the Tramp,7.239,1450,Released,12/11/2019,0,111,False,0,tt8096832,en
11013,Secretary,6.791,1450,Released,20/09/2002,9304609,107,False,4000000,tt0274812,en
614560,Mank,6.733,1449,Released,13/11/2020,122252,132,False,25000000,tt10618286,en
804150,Cocaine Bear,6.213,1449,Released,22/02/2023,87649532,96,False,32500000,tt14209916,en
6964,Something's Gotta Give,6.614,1449,Released,12/12/2003,266728738,128,False,80000000,tt0337741,en
623491,The Babysitter: Killer Queen,6.375,1448,Released,10/09/2020,0,101,False,0,tt11024272,en
10775,Infernal Affairs,7.819,1447,Released,12/12/2002,8708932,101,False,125000,tt0338564,cn
501907,A Beautiful Day in the Neighborhood,7,1447,Released,7/09/2019,67925733,109,False,25000000,tt3224458,en
2662,House of 1000 Corpses,6.186,1446,Released,11/04/2003,17949758,89,False,7000000,tt0251736,en
284303,Goodnight Mommy,6.7,1445,Released,7/10/2014,2193474,100,False,0,tt3086442,de
9359,Maverick,6.861,1444,Released,20/05/1994,183031272,127,False,75000000,tt0110478,en
256961,Paul Blart: Mall Cop 2,5.137,1444,Released,16/04/2015,107597242,94,False,38000000,tt3450650,en
9788,Accepted,6.383,1444,Released,18/08/2006,38505009,93,False,23000000,tt0384793,en
12233,Oliver & Company,6.718,1443,Released,18/11/1988,74151346,77,False,31000000,tt0095776,en
581726,Infinite,6.574,1443,Released,9/09/2021,0,106,False,0,tt6654210,en
585511,Luck,7.841,1443,Released,5/08/2022,0,105,False,0,tt7214954,en
475,Bonnie and Clyde,7.5,1443,Released,14/08/1967,50700000,111,False,2500000,tt0061418,en
323677,Race,7.256,1442,Released,19/02/2016,24804129,134,False,5000000,tt3499096,en
9722,Bewitched,5.036,1441,Released,21/06/2005,131426169,102,False,85000000,tt0374536,en
9920,Ultraviolet,5.162,1440,Released,3/03/2006,31070211,87,False,30000000,tt0370032,en
34653,A Single Man,7.289,1440,Released,19/10/2009,24964890,97,False,7000000,tt1315981,en
33217,Diary of a Wimpy Kid,6.23,1439,Released,19/03/2010,76196538,92,False,15000000,tt1196141,en
396806,Anon,5.938,1439,Released,3/05/2018,1197741,100,False,20000000,tt5397194,en
9665,Glory,7.496,1437,Released,15/12/1989,26828365,122,False,18000000,tt0097441,en
46146,Troll Hunter,6.695,1436,Released,29/10/2010,4159678,103,False,3500000,tt1740707,nb
333352,Eye in the Sky,7.028,1436,Released,7/09/2015,18704595,102,False,13000000,tt2057392,en
10495,The Karate Kid Part III,5.885,1436,Released,16/06/1989,38956288,112,False,12500000,tt0097647,en
53319,What a Beautiful Day,6.529,1435,Released,5/01/2011,0,92,False,6000000,tt1808015,it
9012,Jackass: The Movie,6.297,1435,Released,25/10/2002,64282312,88,False,5000000,tt0322802,en
254473,Brick Mansions,5.9,1434,Released,22/04/2014,71416730,90,False,28000000,tt1430612,en
64328,The Muppets,6.671,1434,Released,22/11/2011,165184237,103,False,45000000,tt1204342,en
11249,Seed of Chucky,5.411,1434,Released,12/11/2004,24829644,87,False,12000000,tt0387575,en
532639,Pinocchio,6.425,1433,Released,7/09/2022,0,105,False,0,tt4593060,en
10778,The Man Who Wasn't There,7.55,1433,Released,26/10/2001,0,116,False,20000000,tt0243133,en
2179,Tenacious D in The Pick of Destiny,6.731,1432,Released,22/11/2006,13405595,93,False,22000000,tt0365830,en
656690,The Social Dilemma,7.49,1432,Released,26/01/2020,0,94,False,0,tt11464826,en
107811,21 & Over,5.815,1432,Released,1/03/2013,48065672,93,False,13000000,tt1711425,en
593,Solaris,7.847,1431,Released,20/03/1972,0,167,False,0,tt0069293,ru
962,The Gold Rush,8.025,1430,Released,12/07/1925,4000000,95,False,923000,tt0015864,en
10327,Legally Blonde 2: Red, White & Blonde,5.64,1429,Released,2/07/2003,124914842,95,/cVPnuuh9stB4b2So2kdMfscKiv.jpg,,tt0333780
9529,Candyman,6.604,1429,Released,16/10/1992,25792310,100,False,6000000,tt0103919,en
55931,The Animatrix,7.184,1429,Released,9/05/2003,0,102,False,5000000,tt0328832,en
437586,mid90s,7.5,1428,Released,19/10/2018,6897446,86,False,258158,tt5613484,en
42949,Arthur 3: The War of the Two Worlds,5.779,1427,Released,22/08/2010,0,101,False,70200000,tt0940656,en
9353,Nacho Libre,6.368,1427,Released,16/06/2006,99255460,92,False,35000000,tt0457510,en
11683,Land of the Dead,6.188,1427,Released,18/06/2005,47074133,93,False,15000000,tt0418819,en
10796,The One,6.109,1426,Released,2/11/2001,72689126,87,False,49000000,tt0267804,en
11808,U.S. Marshals,6.484,1426,Released,6/03/1998,102367405,131,False,60000000,tt0120873,en
403,Driving Miss Daisy,7.233,1425,Released,13/12/1989,145793296,99,False,7500000,tt0097239,en
74308,Detachment,7.605,1423,Released,24/04/2011,1681521,98,False,0,tt1683526,en
309886,Blood Father,6.2,1422,Released,11/08/2016,6903033,88,False,13000000,tt3647498,en
303,Notorious,7.762,1421,Released,21/08/1946,24500000,103,False,2000000,tt0038787,en
406761,Hotel Artemis,6,1421,Released,7/06/2018,12371132,94,False,15000000,tt5834262,en
10669,Deliverance,7.314,1421,Released,18/08/1972,46122355,109,False,2000000,tt0068473,en
413518,Pinocchio,6.591,1421,Released,19/12/2019,17133446,124,False,12400000,tt8333746,it
87825,Trouble with the Curve,6.955,1420,Released,21/09/2012,49000000,111,False,60000000,tt2083383,en
634528,The Marksman,6.911,1420,Released,15/01/2021,23076711,108,False,23000000,tt6902332,en
121986,Frances Ha,7.408,1419,Released,17/05/2013,4069826,86,False,0,tt2347569,en
452832,Serenity,5.446,1419,Released,24/01/2019,14454622,102,False,25000000,tt6476140,en
454227,Outlaw King,6.827,1419,Released,6/09/2018,0,122,False,0,tt6679794,en
9760,Epic Movie,3.894,1419,Released,25/01/2007,86865564,85,False,20000000,tt0799949,en
417870,Girls Trip,6.838,1418,Released,21/07/2017,140376621,122,False,19000000,tt3564472,en
43933,Monsters,6.23,1418,Released,18/06/2010,5639730,94,False,500000,tt1470827,en
9963,Premonition,6.273,1417,Released,8/02/2007,84297309,96,False,20000000,tt0477071,en
922,Dead Man,7.292,1416,Released,23/12/1995,103800000,121,False,9000000,tt0112817,en
12201,Edge of Darkness,6.334,1416,Released,28/01/2010,81126522,117,False,80000000,tt1226273,en
289222,The Zookeeper's Wife,7.363,1414,Released,24/03/2017,26152835,126,False,20000000,tt1730768,en
446894,Smallfoot,6.791,1413,Released,20/09/2018,214115531,96,False,80000000,tt6182908,en
616820,Halloween Ends,6.212,1413,Released,12/10/2022,104361355,111,False,20000000,tt10665342,en
9768,Cry-Baby,6.6,1412,Released,6/04/1990,8266343,85,False,11000000,tt0099329,en
11660,Following,7.151,1412,Released,2/04/1999,48482,69,False,6000,tt0154506,en
167032,Curse of Chucky,5.847,1412,Released,8/10/2013,3800000,97,False,5000000,tt2230358,en
395991,Only the Brave,7.402,1411,Released,22/09/2017,25754775,133,False,38000000,tt3829920,en
551804,Freaky,6.574,1410,Released,12/11/2020,15104310,102,False,5000000,tt10919380,en
8843,The Cell,6.263,1410,Released,17/08/2000,104155843,107,False,33000000,tt0209958,en
401246,The Square,6.764,1409,Released,25/08/2017,9494535,151,False,0,tt4995790,en
467660,Unsane,6.2,1407,Released,21/02/2018,14293601,98,False,1500000,tt7153766,en
491584,Burning,7.398,1407,Released,17/05/2018,6591038,148,False,7280000,tt7282468,ko
505058,Unfriended: Dark Web,6.3,1407,Released,19/07/2018,16024987,93,False,1000000,tt4761916,en
9691,Assassins,6.48,1406,Released,6/10/1995,30303072,132,False,50000000,tt0112401,en
7459,Speed Racer,6.254,1406,Released,7/05/2008,93945766,135,False,120000000,tt0811080,en
654,On the Waterfront,7.943,1405,Released,22/06/1954,9600000,108,False,910000,tt0047296,en
2294,Jay and Silent Bob Strike Back,6.423,1405,Released,22/08/2001,33788161,104,False,22000000,tt0261392,en
1430,Bowling for Columbine,7.518,1404,Released,9/10/2002,35564473,120,False,4000000,tt0310793,en
112336,Hitchcock,6.536,1403,Released,22/11/2012,23570541,98,False,15700000,tt0975645,en
49009,The Way Back,6.969,1402,Released,22/11/2010,24172201,133,False,30000000,tt1023114,en
615643,Minari,7.361,1402,Released,12/02/2021,12886100,115,False,2000000,tt10633456,en
884605,No Hard Feelings,7.166,1401,Released,15/06/2023,82995526,104,False,45000000,tt15671028,en
527261,The Silence,6.004,1401,Released,16/05/2019,2325977,90,False,0,tt7315484,en
8838,Mercury Rising,6.25,1401,Released,3/04/1998,93107289,111,False,60000000,tt0120749,en
11228,Daylight,6.071,1400,Released,6/12/1996,159212469,115,False,80000000,tt0116040,en
6844,The Ten Commandments,7.754,1400,Released,5/10/1956,122700000,220,False,13000000,tt0049833,en
2142,Cop Land,6.791,1399,Released,15/08/1997,44862187,104,False,15000000,tt0118887,en
389053,The Do-Over,5.697,1399,Released,27/05/2016,0,108,False,0,tt4769836,en
11187,Child's Play 3,5.865,1397,Released,30/08/1991,20560255,90,False,13000000,tt0103956,en
568620,Snake Eyes: G.I. Joe Origins,6.538,1397,Released,22/07/2021,36964325,121,False,88000000,tt8404256,en
45132,Super,6.586,1397,Released,26/11/2010,324138,96,False,2500000,tt1512235,en
10715,Looney Tunes: Back in Action,6.379,1396,Released,14/11/2003,68514844,93,False,80000000,tt0318155,en
14191,Aquamarine,6.4,1396,Released,3/03/2006,23006849,104,False,12000000,tt0429591,en
14462,The Manchurian Candidate,6.461,1395,Released,30/07/2004,96105964,129,False,80000000,tt0368008,en
424781,Sorry to Bother You,6.833,1393,Released,6/07/2018,18200000,112,False,3200000,tt5688932,en
663712,Terrifier 2,6.832,1393,Released,6/10/2022,15065239,138,False,250000,tt10403420,en
399121,An Officer and a Spy,7.084,1393,Released,30/09/2019,18878646,132,False,25300000,tt2398149,fr
484482,Sink or Swim,6.914,1392,Released,24/10/2018,0,122,False,0,tt7476116,fr
33909,Wall Street: Money Never Sleeps,6.088,1392,Released,20/09/2010,134748021,133,False,70000000,tt1027718,en
126963,Dragon Ball Z: Battle of Gods,6.793,1392,Released,30/03/2013,50461371,85,False,0,tt2263944,ja
9944,The Pelican Brief,6.591,1391,Released,17/09/1993,195268056,141,False,45000000,tt0107798,en
284427,Who Am I,7.612,1391,Released,25/09/2014,7700259,105,False,0,tt3042408,de
3112,The Night of the Hunter,7.889,1390,Released,26/08/1955,0,93,False,795000,tt0048424,en
23742,Cop Out,5.555,1389,Released,26/02/2010,55583804,107,False,30000000,tt1385867,en
11529,Sweet Home Alabama,6.387,1389,Released,26/09/2002,180622424,108,False,30000000,tt0256415,en
16577,Astro Boy,6.297,1388,Released,15/10/2009,19551067,94,False,10000000,tt0375568,en
705,All About Eve,8.1,1388,Released,6/10/1950,8400000,139,False,1400000,tt0042192,en
760883,Blood Red Sky,6.91,1387,Released,23/07/2021,0,123,False,17739525,tt6402468,de
1551,Flatliners,6.483,1387,Released,10/08/1990,61489265,115,False,26000000,tt0099582,en
597219,The Half of It,7.106,1386,Released,1/05/2020,0,104,False,0,tt9683478,en
8469,Animal House,7.008,1385,Released,27/07/1978,141000000,109,False,2700000,tt0077975,en
3035,Frankenstein,7.5,1385,Released,21/11/1931,12000000,70,False,291000,tt0021884,en
489925,Eighth Grade,7.191,1385,Released,19/01/2018,13539709,94,False,2000000,tt7014006,en
9386,In the Line of Fire,6.975,1385,Released,8/07/1993,176997168,128,False,40000000,tt0107206,en
578701,Those Who Wish Me Dead,6.704,1385,Released,5/05/2021,23384502,100,False,20000000,tt3215824,en
964980,Air,7.385,1384,Released,5/04/2023,87078875,112,False,90000000,tt16419074,en
308639,Dope,7.092,1383,Released,19/06/2015,17986781,103,False,7000000,tt3850214,en
21575,A Prophet,7.585,1383,Released,26/08/2009,17873691,155,False,13000000,tt1235166,fr
60670,The Crimson Rivers,6.932,1382,Released,27/09/2000,0,106,False,2365000,tt0228786,fr
11153,National Lampoon's Vacation,7.11,1381,Released,29/07/1983,61399552,99,False,15000000,tt0085995,en
