year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,mmr,sellingprice
2013,Nissan,Sentra,SR,Sedan,automatic,3n1ab7ap0dl694560,ca,28,15967,gray,black,12850,10000
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb3da835431,ca,41,13656,�,black,23700,26000
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb3da693729,ca,41,22638,white,black,32500,34000
2013,Nissan,Rogue,SV,SUV,automatic,jn8as5mt1dw018806,ca,37,30940,silver,black,14450,14500
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hbxda789225,ca,36,26631,gray,black,22600,24750
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb8da829737,ca,41,18483,white,tan,23200,24750
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb7da686086,ca,43,22580,�,off-white,32500,34000
2013,Mercedes-Benz,E-Class,E350,Coupe,automatic,wddkj5kb5df184748,ca,43,6230,black,black,34500,35500
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb7da684256,ca,36,26967,white,black,31700,33750
2013,Nissan,Versa,1.6 S Plus,Sedan,automatic,3n1cn7ap2dl871383,ca,38,24705,gray,tan,10000,10600
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve84ff140293,tx,45,15526,white,black,42100,42300
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,,1gc1kve83ff140527,pa,5,1718,white,black,43200,44000
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue88ff117030,mn,44,20045,white,gray,37400,36300
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue88ff138525,az,28,21914,white,gray,38500,37500
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl5ff157674,wi,2,6715,red,black,21000,15200
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,,1gc1kve81ff144219,pa,5,1238,white,black,43200,44000
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc7fr147432,tn,42,11423,gray,black,42100,43000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc8fr180582,md,35,21005,black,black,46900,47200
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc4fr157915,md,45,15129,gray,black,47100,47000
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr147196,tn,47,20421,gray,black,41000,41900
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc7fr162557,pa,39,13758,gray,black,47100,46600
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc5fr197719,fl,1,1,black,black,16500,4100
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe87ff125521,ne,42,21531,black,black,46700,44500
2015,chevrolet,capt,spt lt,,automatic,3gnal3ek9fs509942,nj,1,9677,gray,black,18150,11000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc4fr158207,pa,4,19410,black,black,11100,46400
2015,Chevrolet,Malibu,LT,Sedan,,1g11d5sl7ff111012,nv,,6268,silver,,17200,4000
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve81ff143278,pa,4,1769,white,black,43900,43500
2015,BMW,M4,Base,Coupe,automatic,wbs3r9c53fk329392,oh,5,3780,white,black,67000,64000
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue89ff108823,az,49,10256,white,gray,38500,39000
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc9fr154124,fl,45,13025,white,tan,42000,42000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc4fr184712,mi,4,20074,black,black,46900,47000
2015,Chevrolet,Suburban,LTZ,SUV,,1gnskkkc2fr201125,pa,49,14031,black,black,57100,56200
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,,1gc1kue82ff150735,mn,35,17787,white,gray,37700,35500
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff3f1001420,ca,47,7715,gray,black,24000,24500
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl1ff125570,nj,28,7644,gray,black,16450,15300
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc6fr197416,fl,39,13443,gold,beige,42000,41900
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,,wauefgff9f1012219,ga,5,3634,gray,brown,28500,26200
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g35ff130055,wi,1,13304,gray,black,22800,17200
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue86ff123747,az,34,17898,white,black,38400,38500
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff2f1011789,va,45,13060,black,black,23900,22400
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue88ff143143,tx,37,23323,white,gray,38600,37800
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkcxfr165840,sc,1,6914,black,gray,46000,37200
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc3fr200000,ca,5,18733,silver,black,41700,42750
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue89ff138047,az,48,17186,white,gray,38500,38700
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr160773,fl,43,15545,white,gray,41800,41500
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5sl6ff102403,nc,,12053,black,beige,17000,12000
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg8er398652,va,4,10412,black,black,20600,19900
2014,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cg1er179966,in,45,43975,gray,black,21600,20900
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg8er348818,va,4,16691,white,black,19850,19100
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer343975,il,4,20133,black,black,19450,19800
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg5er382201,va,4,15274,black,black,20100,19600
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg4er348489,va,5,23130,black,black,19050,18600
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bgxer447088,tn,,11755,gray,,20400,12300
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg6er307071,mn,3,22911,black,black,19200,19900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg6er256137,mi,4,26133,red,black,18650,18500
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg3er394024,mi,4,24063,silver,gray,18950,18900
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg0er443440,va,3,4557,gold,black,21300,20600
2014,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cg2er178728,oh,42,46161,black,black,20500,20000
2014,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cg8er184386,tx,45,40783,silver,black,22000,21100
2014,Chevrolet,Impala Limited,LTZ Fleet,Sedan,automatic,2g1wc5e34e1159867,il,5,18164,red,black,14850,15300
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bgxer382503,va,4,13351,�,black,20200,20200
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg0er398337,va,3,12252,gray,black,20400,20100
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er324787,mi,4,24534,white,black,19000,18800
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg1er363550,va,4,15396,white,black,20000,19500
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg0er348537,va,4,17125,blue,black,19800,19900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg4er382853,va,5,16852,white,black,19800,19700
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer221357,va,46,22477,blue,black,19100,18400
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer324200,mi,4,27614,black,brown,18500,18800
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg6er359204,az,39,25004,gray,black,18800,18400
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg4er399958,va,5,9950,blue,black,20700,20700
2014,Chevrolet,Cruze,LTZ,Sedan,,1g1pg5sbxe7241366,mi,4,26215,white,beige,14450,14600
2014,Chrysler,300,C,Sedan,automatic,2c3ccakg6eh269602,va,4,16518,black,,23700,23200
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg2er382494,va,5,11475,gray,black,20500,19700
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg8er382497,va,4,21184,gold,black,19400,19600
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg5er448391,va,5,9780,black,black,20700,20700
2014,Chrysler,300,S,Sedan,automatic,2c3ccagg4eh146129,va,3,24948,gray,black,22100,22800
2014,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sb5e7367165,mi,5,16218,black,black,15000,12300
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg8er359754,va,5,14078,burgundy,black,20200,20300
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg7er292211,mn,3,15663,gold,black,20000,20200
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg4er307120,va,4,19054,black,black,19550,18600
2014,Chevrolet,Express,LS 3500,Van,automatic,1gazgyfg2e1179321,co,3,21692,white,gray,22500,20800
2014,Chevrolet,Sonic,LT,Sedan,automatic,1g1jc5sh5e4200117,ut,1,1,red,black,10750,4000
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg1er256238,va,3,21329,burgundy,black,19250,18800
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg3er363405,va,4,11207,blue,black,20500,19000
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg7er397394,az,,17478,black,black,19750,18700
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er395780,ga,,12275,silver,black,20400,13000
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg8er382158,va,4,17216,�,black,19750,19900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg0er363796,co,3,23421,silver,black,19100,19200
2014,Chrysler,300,C,Sedan,automatic,2c3ccakg8eh216609,mi,5,17510,gray,black,28900,29149
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg8er399476,va,4,16451,blue,black,19850,19000
2014,Chrysler,300,C,Sedan,automatic,2c3ccakt2eh273336,mn,4,13780,silver,black,26700,25300
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg8er448370,va,4,10548,gold,black,20600,20300
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg9er399017,va,5,18239,white,black,19650,19600
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer359349,il,4,17283,black,black,13300,13000
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg4er325858,co,3,28237,red,brown,18550,18800
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg5er292434,va,4,26312,gold,black,18800,17500
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg3er324149,va,5,23398,blue,black,19000,18800
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg5er395109,mi,,18266,red,black,19650,16800
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer318932,az,4,24814,black,beige,18850,18700
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg2er394077,va,4,28113,black,brown,18450,18400
2014,Chrysler,300,C,Sedan,,2c3ccakg9eh273255,va,4,18253,black,black,23400,24500
2014,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sbxe7307382,il,2,21871,red,gray,14450,14100
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg2er348717,va,3,15034,black,black,20100,19200
2014,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cg2er214840,mo,48,40218,black,black,20300,19600
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er292469,va,49,18748,burgundy,black,19600,19000
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg4er231625,in,49,10860,white,black,20500,22100
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg3er342960,in,,25792,gray,black,18700,11900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg1er398654,va,4,20260,gray,black,19500,19000
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg4er169112,mi,5,11378,red,black,20500,21500
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg2er348099,va,4,9547,black,black,20700,20400
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg0er347985,va,4,24963,gold,black,18700,18500
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er292360,co,4,21900,white,black,19300,19400
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er324739,mi,4,24367,gray,black,19050,18900
2014,Chrysler,300,C,Sedan,automatic,2c3ccaktxeh288151,mn,5,13169,silver,black,26800,27100
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg1er325770,co,4,26724,silver,black,18700,19000
2014,Chrysler,300,C,Sedan,automatic,2c3ccaktxeh273374,mn,4,9172,white,black,27700,26400
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg4er399166,va,5,13410,white,black,20200,20400
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg7er156225,pa,24,21663,red,tan,19250,18900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bgxer292302,mn,4,14543,gold,black,20200,20200
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg8er314359,co,4,20035,silver,black,19450,19200
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg2er447506,mn,43,18225,silver,gray,19650,20400
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg6er292958,va,4,22037,black,black,19150,18900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg3er472141,il,5,18980,black,black,19650,20100
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg0er448394,va,5,6663,white,black,21100,21100
2014,Chrysler,Town and Country,Touring-L,Minivan,automatic,2c4rc1cgxer214942,az,,12681,silver,black,24600,16900
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg6er314263,co,4,17323,black,black,19800,19200
2014,Chrysler,Town and Country,Touring,Minivan,,2c4rc1bg1er359451,va,4,21042,black,black,19400,19400
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg1er269717,mn,4,16068,black,gray,20000,20300
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg5er383042,va,4,17468,blue,black,19850,19400
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd7kt5cs325920,tx,37,27065,gold,gray,24300,20100
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd6ft7cs246320,ga,35,43406,black,gray,17500,17500
2012,Suzuki,SX4,Base,Sedan,automatic,js2yb5a3xc6302521,oh,43,50616,silver,black,8975,9600
2012,Ram,2500,Laramie,Crew Cab,automatic,3c6td5ft4cg112694,ut,35,129501,white,black,28500,21000
2012,Ram,1500,SLT,Quad Cab,automatic,1c6rd7gtxcs314985,ny,,56429,red,,21300,21500
2012,Ram,1500,R/T,Regular Cab,automatic,3c6jd6ct0cg267003,ga,19,55804,blue,black,18850,14800
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd7fpxcs251746,ne,27,74289,green,gray,16200,15200
2012,Subaru,Legacy,2.5i PZEV,Sedan,,4s3bmba66c3039481,pa,27,36994,blue,black,14400,13000
2012,Ram,1500,Laramie,Crew Cab,,1c6rd7nt5cs233024,pa,39,71572,red,black,26800,24000
2012,Subaru,Legacy,2.5i Premium,Sedan,manual,4s3bmac63c1004836,pa,29,31913,blue,black,15000,14600
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba7ck543558,tx,44,15111,silver,black,7250,7000
2012,Ram,1500,Sport,Quad Cab,automatic,1c6rd7ht2cs210943,mi,39,25309,black,black,25400,24100
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c72c3027656,il,,52017,white,,12150,11600
2012,Subaru,Outback,3.6R Premium,Wagon,,4s4brdgc7c2280901,pa,22,45856,gray,black,20000,15500
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb01cj012739,ga,43,14821,gray,black,9375,9200
2012,Subaru,Legacy,2.5i Premium PZEV,Sedan,,4s3bmbc63c3003793,pa,34,44239,white,beige,14000,14400
2012,Ram,1500,ST,Regular Cab,automatic,3c6jd6atxcg158924,tx,5,27132,red,gray,15500,17000
2012,Ram,2500,SLT,Crew Cab,automatic,3c6td5jt0cg269310,tx,,83941,white,,21200,19100
2012,Subaru,Forester,2.5X Premium,SUV,automatic,jf2shbdc4ch413029,fl,,17087,white,gray,19550,20000
2012,Scion,xB,Base,Wagon,manual,jtlze4fe8cj008191,pa,38,21954,silver,black,12500,12000
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba7ck578097,tx,37,11350,red,black,7450,8000
2012,Subaru,Legacy,2.5i PZEV,Sedan,,4s3bmba63c3006891,pa,35,31667,gray,black,14850,13600
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba0ck567670,nv,38,5369,red,black,7750,6700
2012,Subaru,Legacy,2.5i Premium,Sedan,automatic,4s3bmcb68c3038515,ma,36,62305,gray,black,12700,12800
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe7cj005931,nj,,37125,,,11350,10000
2012,Ram,1500,Laramie,Crew Cab,automatic,1c6rd7ntxcs218194,ut,41,24080,black,black,32100,31000
2012,Subaru,Impreza,2.0i Premium PZEV,Sedan,,jf1gjac69ch015965,mo,21,54835,gray,black,13150,11501
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd7kt9cs176881,ga,27,25942,red,black,24400,23000
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4brbjc7c3276905,oh,37,77518,blue,tan,15200,15700
2012,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a34c6304780,pr,3,17915,gray,beige,6750,6000
2012,Subaru,Legacy,2.5i Limited PZEV,Sedan,,4s3bmbk64c3025965,pa,19,33107,black,beige,15750,12700
2012,Subaru,Legacy,2.5i Premium PZEV,Sedan,automatic,4s3bmbb60c3008659,nj,4,25021,gray,black,14950,14400
2012,Suzuki,SX4,LE,Sedan,automatic,js2yc5a34c6300521,nc,26,61129,white,beige,4775,5000
2012,Ram,3500,ST,Crew Cab,automatic,3c63drgl6cg107602,tx,27,104822,black,black,25900,25750
2012,Ram,1500,SLT,Quad Cab,automatic,1c6rd6gt4cs255779,ga,34,63329,white,black,18100,18200
2012,Ram,1500,SLT,Regular Cab,automatic,3c6jd7ep8cg169309,mn,34,49300,white,gray,15600,16100
2012,Ram,1500,Sport,Quad Cab,automatic,1c6rd7ht8cs115125,pa,,41215,black,,24900,23800
2012,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d20c4100897,pr,3,21279,white,beige,9775,8500
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd6ft4cs211931,fl,43,33257,red,black,18250,20800
2012,Subaru,Legacy,2.5i Limited PZEV,Sedan,automatic,4s3bmbj67c3022981,oh,27,87364,gray,black,10200,10500
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb01cj020632,fl,,29642,silver,black,8825,8500
2012,suzuki,grand,v 4x2 ult advent,,automatic,js3te0d42c4100059,pr,38,87331,beige,black,7975,8000
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba0ck563392,tx,48,29508,red,black,6500,7000
2012,Ram,1500,SLT,Crew Cab,automatic,1c6rd7lt0cs180302,va,28,44782,blue,brown,22200,22100
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd7kt9cs269884,il,4,10434,black,black,27300,26000
2012,Subaru,Outback,2.5i Premium PZEV,Wagon,,4s4brbcc3c3213474,va,36,64623,green,gray,15200,16000
2012,Ram,3500,SLT,Crew Cab,automatic,3c63drhl7cg196711,wi,44,33249,blue,gray,36600,35400
2012,Ram,1500,Laramie Longhorn Edition,Crew Cab,,1c6rd7pt7cs179237,pa,,99388,black,,30400,23500
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd7ft6cs274700,ne,29,85441,white,gray,18950,16200
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd6fp2cs232215,tx,,63276,burgundy,gray,14350,14600
2012,Scion,tC,Base,Hatchback,manual,jtkjf5c70c3026005,sc,3,51069,black,black,12200,11500
2012,Ram,1500,ST,Quad Cab,,1c6rd7fp3cs305565,pa,37,44804,white,black,18700,20800
2012,Scion,xB,Base,Wagon,automatic,jtlze4fexcj028314,tx,31,33881,white,black,11600,10000
2012,Suzuki,Kizashi,SE,Sedan,automatic,js2re9a33c6101305,in,37,48690,red,black,8750,9400
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4brbjc4c3261617,in,5,74143,gray,black,15900,16500
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c70c3029020,ga,47,57665,blue,black,11950,12300
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c70c3029860,co,44,29573,blue,black,13100,13700
2012,Subaru,Legacy,2.5i Premium PZEV,Sedan,automatic,4s3bmbc65c3032129,pa,29,38806,burgundy,black,14450,14600
2012,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a32c6302378,pr,42,37546,gray,beige,6125,3500
2012,Toyota,4Runner,Limited,SUV,automatic,jtezu5jr9c5045141,fl,,50554,silver,black,25300,21200
2012,Subaru,Outback,3.6R Limited,Wagon,automatic,4s4brdkc4c2225765,fl,33,42018,black,beige,20300,21200
2012,Ram,1500,ST,Regular Cab,automatic,3c6jd6atxcg257453,nv,42,32444,black,gray,15200,18000
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c71c3032315,ga,37,30878,gray,black,13000,12500
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,,4s4brbjc4c3235485,pa,23,75068,gray,black,15300,14000
2012,Subaru,Forester,2.5X Premium PZEV,SUV,,jf2shadc3ch400945,pa,33,22938,gray,gray,19050,18800
2012,Ram,2500,ST,Crew Cab,automatic,3c6ud5cl2cg200202,tx,33,83040,white,black,24700,26250
2012,Ram,2500,Laramie Longhorn Edition,Crew Cab,automatic,3c6ud5gl8cg171797,pa,46,27163,white,brown,42500,42000
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd7ft2cs297004,mi,41,35865,black,black,20900,20400
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba6ck542725,tx,46,23732,blue,gray,6800,7000
2012,Subaru,Legacy,2.5i Limited PZEV,Sedan,,4s3bmbk66c3012814,pa,37,35062,gray,black,15550,15000
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c72c3026295,mn,2,135537,gray,black,12350,6500
2012,Suzuki,SX4,LE,Sedan,automatic,js2yc5a35c6304092,in,34,68557,blue,black,4500,5200
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c78c3039617,ga,29,70281,black,black,11350,10100
2012,Ram,2500,SLT,Crew Cab,automatic,3c6ud5dlxcg219658,pa,25,35715,white,,31700,29600
2012,Ram,2500,ST,Crew Cab,automatic,3c6td4ct2cg134434,tn,31,152570,�,gray,8050,11000
2012,Ram,1500,SLT,Crew Cab,,1c6rd7lt9cs345666,co,36,29414,red,gray,24500,26500
2012,Ram,3500,Laramie,Crew Cab,automatic,3c63drjl9cg209470,in,1,154633,white,black,31200,19600
2012,Ram,3500,Laramie,Crew Cab,automatic,3c63d3el9cg140416,tx,,24048,black,tan,41700,41500
2012,Ram,1500,Laramie Longhorn Edition,Crew Cab,automatic,1c6rd6pt1cs334374,tx,43,22301,black,black,30000,30500
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd7kt3cs195829,pa,43,40272,white,gray,22000,23500
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c77c3034523,ga,27,50044,black,black,12300,9900
2012,Ram,2500,SLT,Crew Cab,,3c6ud5dl1cg219645,pa,22,33705,white,black,32000,27600
2012,Subaru,Impreza,WRX STI,Sedan,manual,jf1gv8j66cl003253,ny,28,46918,blue,gray,29600,27000
2012,Ram,2500,Laramie,Crew Cab,automatic,3c6ud5fl9cg131679,tx,29,66736,white,black,37300,36750
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd6fkxcs149071,az,,112458,red,gray,12200,9900
2012,Ram,1500,SLT,Crew Cab,automatic,1c6rd7lt3cs177023,wi,37,17486,gray,gray,26700,26700
2012,Ram,1500,SLT,Quad Cab,automatic,1c6rd7gp1cs266442,or,23,69429,white,gray,16950,13300
2012,Ram,2500,SLT,Crew Cab,manual,3c6ud5dl3cg119062,pa,19,56152,gray,gray,29300,28700
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4brbjc9c3233747,mo,2,82539,silver,black,15000,12300
2012,Ram,1500,ST,Quad Cab,automatic,1c6rd7ft0cs128714,ut,25,43937,silver,gray,20800,17500
2012,Scion,tC,Base,Hatchback,,jtkjf5c74c3025195,nj,,43237,gray,,12650,10100
2012,Subaru,Impreza,2.0i,Hatchback,automatic,jf1gpaa64ch211216,pa,32,13605,white,beige,14500,14200
2012,Ram,1500,ST,Quad Cab,,1c6rd7fp2cs324592,pa,27,93916,green,black,14150,13000
2012,Toyota,4Runner,Limited,SUV,automatic,jtebu5jr9c5095894,ny,,22722,blue,tan,32300,29700
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba4ck525650,az,,21487,blue,gray,6925,7300
2012,Subaru,Legacy,2.5i PZEV,Sedan,,4s3bmba66c3004570,pa,28,26237,blue,beige,15350,13700
2012,Ram,2500,SLT,Crew Cab,automatic,3c6ud5dl6cg230009,tx,,65680,black,black,27300,28500
2012,Scion,tC,Base,Hatchback,manual,jtkjf5c74c3025780,pa,4,55765,yellow,black,12500,13200
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4brbjc5c3237729,az,38,80192,white,tan,15250,14200
2012,Ram,1500,ST,Crew Cab,automatic,1c6rd7kt2cs186488,mi,5,41022,gray,gray,22000,23100
2012,Subaru,Legacy,2.5i Premium PZEV,Sedan,automatic,4s3bmbb63c3032065,pa,27,37504,silver,black,14550,12000
2012,Subaru,Impreza,2.0i Premium PZEV,Hatchback,,jf1gpac65ch217426,pa,19,7613,purple,beige,17350,12000
2012,Subaru,Legacy,2.5i Limited PZEV,Sedan,automatic,4s3bmbk64c3019602,pa,,23875,white,,15550,18400
2012,Scion,tC,Base,Hatchback,manual,jtkjf5c76c3044590,mo,38,26883,black,black,12650,9000
2012,Ram,1500,ST,Regular Cab,automatic,3c6jd6at4cg236985,nc,42,20507,gold,,15950,13800
2012,Ram,C/V Cargo Van,Base,Minivan,automatic,2c4jdgag6cr262662,tx,24,96303,white,black,7650,7100
2012,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4brblc4c3234978,oh,47,73084,white,tan,15700,16900
2012,Ram,2500,ST,Crew Cab,automatic,3c6td5ct3cg196561,tx,,66350,white,,18800,20500
2012,smart,fortwo,passion cabriolet,Convertible,automatic,wmeek3ba3ck520775,tx,39,41253,black,black,7000,7250
